iter	Passed	Remaining
1689	6127	1123
1690	6131	1120
1691	6134	1116
1692	6138	1113
1693	6141	1109
1694	6145	1105
1695	6148	1102
1696	6151	1098
1697	6156	1094
1698	6159	1091
1699	6162	1087
1700	6166	1083
1701	6170	1080
1702	6173	1076
1703	6176	1072
1704	6180	1069
1705	6183	1065
1706	6187	1062
1707	6191	1058
1708	6194	1054
1709	6198	1051
1710	6201	1047
1711	6205	1043
1712	6208	1040
1713	6212	1036
1714	6215	1032
1715	6219	1029
1716	6222	1025
1717	6226	1022
1718	6230	1018
1719	6233	1014
1720	6236	1011
1721	6240	1007
1722	6243	1003
1723	6247	1000
1724	6251	996
1725	6254	992
1726	6258	989
1727	6261	985
1728	6265	982
1729	6268	978
1730	6272	974
1731	6275	971
1732	6279	967
1733	6282	963
1734	6285	960
1735	6289	956
1736	6292	952
1737	6296	949
1738	6299	945
1739	6302	941
1740	6306	938
1741	6309	934
1742	6313	930
1743	6317	927
1744	6320	923
1745	6324	920
1746	6327	916
1747	6331	912
1748	6335	909
1749	6338	905
1750	6342	901
1751	6346	898
1752	6350	894
1753	6353	891
1754	6357	887
1755	6360	883
1756	6364	880
1757	6367	876
1758	6371	872
1759	6374	869
1760	6378	865
1761	6381	862
1762	6385	858
1763	6388	854
1764	6392	851
1765	6396	847
1766	6399	843
1767	6403	840
1768	6407	836
1769	6410	833
1770	6413	829
1771	6417	825
1772	6420	822
1773	6424	818
1774	6427	814
1775	6431	811
1776	6435	807
1777	6438	803
1778	6441	800
1779	6445	796
1780	6449	793
1781	6452	789
1782	6456	785
1783	6459	782
1784	6463	778
1785	6466	774
1786	6470	771
1787	6474	767
1788	6477	763
1789	6480	760
1790	6484	756
1791	6488	753
1792	6491	749
1793	6494	745
1794	6498	742
1795	6502	738
1796	6505	734
1797	6509	731
1798	6512	727
1799	6516	724
1800	6519	720
1801	6523	716
1802	6526	713
1803	6530	709
1804	6534	705
1805	6537	702
1806	6541	698
1807	6544	695
1808	6548	691
1809	6551	687
1810	6555	684
1811	6558	680
1812	6562	676
1813	6565	673
1814	6569	669
1815	6573	666
1816	6576	662
1817	6580	658
1818	6583	655
1819	6587	651
1820	6590	647
1821	6594	644
1822	6597	640
1823	6601	636
1824	6605	633
1825	6608	629
1826	6611	626
1827	6615	622
1828	6619	618
1829	6622	615
1830	6626	611
1831	6629	607
1832	6633	604
1833	6636	600
1834	6640	597
1835	6643	593
1836	6647	589
1837	6650	586
1838	6654	582
1839	6658	578
1840	6661	575
1841	6665	571
1842	6668	568
1843	6672	564
1844	6675	560
1845	6679	557
1846	6683	553
1847	6686	549
1848	6690	546
1849	6693	542
1850	6697	539
1851	6700	535
1852	6704	531
1853	6707	528
1854	6711	524
1855	6715	520
1856	6718	517
1857	6721	513
1858	6725	510
1859	6729	506
1860	6732	502
1861	6736	499
1862	6739	495
1863	6743	491
1864	6746	488
1865	6750	484
1866	6754	481
1867	6757	477
1868	6761	473
1869	6764	470
1870	6767	466
1871	6771	463
1872	6775	459
1873	6778	455
1874	6782	452
1875	6786	448
1876	6789	444
1877	6792	441
1878	6796	437
1879	6800	434
1880	6803	430
1881	6807	426
1882	6810	423
1883	6813	419
1884	6817	415
1885	6820	412
1886	6824	408
1887	6828	405
1888	6831	401
1889	6835	397
1890	6838	394
1891	6842	390
1892	6845	386
1893	6849	383
1894	6852	379
1895	6856	376
1896	6860	372
1897	6863	368
1898	6867	365
1899	6870	361
1900	6874	357
1901	6877	354
1902	6881	350
1903	6885	347
1904	6888	343
1905	6892	339
1906	6895	336
1907	6899	332
1908	6919	329
1909	6923	326
1910	6927	322
1911	6930	318
1912	6933	315
1913	6937	311
1914	6941	308
1915	6944	304
1916	6948	300
1917	6951	297
1918	6955	293
1919	6958	289
1920	6962	286
1921	6965	282
1922	6968	279
1923	6972	275
1924	6976	271
1925	6979	268
1926	6983	264
1927	6986	260
1928	6990	257
1929	6993	253
1930	6997	250
1931	7001	246
1932	7004	242
1933	7008	239
1934	7011	235
1935	7015	231
1936	7018	228
1937	7021	224
1938	7025	221
1939	7029	217
1940	7032	213
1941	7036	210
1942	7039	206
1943	7043	202
1944	7046	199
1945	7050	195
1946	7054	192
1947	7057	188
1948	7061	184
1949	7065	181
1950	7068	177
1951	7072	173
1952	7075	170
1953	7078	166
1954	7082	163
1955	7085	159
1956	7089	155
1957	7092	152
1958	7096	148
1959	7100	144
1960	7103	141
1961	7106	137
1962	7110	134
1963	7114	130
1964	7117	126
1965	7121	123
1966	7124	119
1967	7128	115
1968	7131	112
1969	7135	108
1970	7138	105
1971	7142	101
1972	7146	97
1973	7149	94
1974	7152	90
1975	7156	86
1976	7160	83
1977	7163	79
1978	7167	76
1979	7170	72
1980	7174	68
1981	7177	65
1982	7181	61
1983	7184	57
1984	7188	54
1985	7192	50
1986	7195	47
1987	7199	43
1988	7202	39
1989	7206	36
1990	7209	32
1991	7213	28
1992	7216	25
1993	7220	21
1994	7223	18
1995	7227	14
1996	7230	10
1997	7234	7
1998	7237	3
1999	7241	0
