iter	Passed	Remaining
1463	18957	6940
1464	18970	6927
1465	18983	6914
1466	18997	6902
1467	19010	6889
1468	19023	6876
1469	19036	6863
1470	19063	6855
1471	19076	6842
1472	19089	6829
1473	19102	6816
1474	19115	6803
1475	19128	6790
1476	19141	6777
1477	19154	6764
1478	19166	6751
1479	19179	6738
1480	19192	6725
1481	19205	6712
1482	19217	6699
1483	19231	6686
1484	19244	6673
1485	19257	6660
1486	19270	6647
1487	19282	6634
1488	19295	6621
1489	19308	6608
1490	19321	6595
1491	19333	6582
1492	19346	6569
1493	19359	6556
1494	19371	6543
1495	19384	6530
1496	19397	6517
1497	19410	6504
1498	19423	6491
1499	19435	6478
1500	19448	6465
1501	19461	6452
1502	19473	6439
1503	19486	6426
1504	19499	6413
1505	19512	6400
1506	19524	6387
1507	19537	6374
1508	19551	6361
1509	19564	6348
1510	19577	6335
1511	19590	6322
1512	19603	6309
1513	19616	6297
1514	19629	6284
1515	19642	6271
1516	19655	6258
1517	19667	6244
1518	19680	6231
1519	19693	6218
1520	19706	6205
1521	19718	6192
1522	19731	6179
1523	19744	6166
1524	19757	6153
1525	19770	6141
1526	19783	6127
1527	19795	6114
1528	19808	6102
1529	19822	6089
1530	19834	6076
1531	19847	6063
1532	19860	6050
1533	19872	6037
1534	19885	6023
1535	19898	6010
1536	19910	5997
1537	19923	5984
1538	19936	5971
1539	19948	5958
1540	19961	5945
1541	19974	5932
1542	19987	5919
1543	20000	5907
1544	20013	5894
1545	20026	5880
1546	20040	5868
1547	20065	5858
1548	20078	5845
1549	20090	5832
1550	20103	5819
1551	20116	5806
1552	20129	5793
1553	20142	5780
1554	20155	5767
1555	20167	5754
1556	20180	5741
1557	20193	5728
1558	20206	5716
1559	20220	5703
1560	20232	5690
1561	20245	5677
1562	20258	5664
1563	20270	5650
1564	20284	5638
1565	20296	5624
1566	20309	5612
1567	20322	5598
1568	20334	5585
1569	20347	5572
1570	20357	5559
1571	20368	5545
1572	20379	5532
1573	20391	5518
1574	20404	5506
1575	20417	5493
1576	20430	5480
1577	20442	5466
1578	20455	5454
1579	20468	5440
1580	20481	5427
